SKU,EAN,Saison,Couleur - Code,Couleur - Nom,Taille du produit,Style - Description FR,Catégorie - Code,Catégorie,Sous-catégorie - Code,Sous-catégorie,Sous-classe - Code,Sous-classe
SKUAA594A11,EANAA594A11,22F,60120,RHODODENDRON,XS,Style_1109,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU7C92CE21,EAN7C92CE21,22F,60120,RHODODENDRON,M,Style_1110,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU4F2F0CF4,EAN4F2F0CF4,22F,60120,RHODODENDRON,L,Style_1111,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKUFA2A332F,EANFA2A332F,22F,60120,RHODODENDRON,S,Style_1112,Catégorie_007,Catégorie_007,Sous-catégorie_028,Sous-catégorie_028,Sous-classe_044,Sous-classe_044
SKU9B3A43BD,EAN9B3A43BD,22F,00001,Black Beauty,L,Style_1113,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKUF5E7FAB1,EANF5E7FAB1,22F,00001,Black Beauty,XXL,Style_1114,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU84878A1E,EAN84878A1E,22F,P60144,ROSE TAN PLAID,M,Style_1115,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_013,Sous-classe_013
SKUFCCF261F,EANFCCF261F,22F,P40156,PLACEMENT NORDIC,S,Style_1116,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUCD9F82A0,EANCD9F82A0,22F,P40156,PLACEMENT NORDIC,XL,Style_1117,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKU8647A4D1,EAN8647A4D1,22F,P60144,ROSE TAN PLAID,L,Style_1118,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_050,Sous-classe_050
SKU35DCCA7B,EAN35DCCA7B,22F,P40156,PLACEMENT NORDIC,M,Style_1119,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKUEF4F499C,EANEF4F499C,22F,P40150,MARITIME BLUE NORDIC,M,Style_1120,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKUBCB5E5BA,EANBCB5E5BA,22F,P40150,MARITIME BLUE NORDIC,L,Style_1121,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU43975E4C,EAN43975E4C,22F,P60144,ROSE TAN PLAID,L,Style_1122,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKUDC96E3D7,EANDC96E3D7,22F,40099,MARITIME BLUE,L,Style_1123,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUFE7F5055,EANFE7F5055,22F,60117,PEACHY KHEEN,S,Style_1124,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUBEE55B79,EANBEE55B79,22F,60117,PEACHY KHEEN,M,Style_1125,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_034,Sous-classe_034
SKUD86410B7,EAND86410B7,22F,P10168,FLORAL PAINTING,S,Style_1126,Catégorie_007,Catégorie_007,Sous-catégorie_034,Sous-catégorie_034,Sous-classe_008,Sous-classe_008
SKU3A9128AB,EAN3A9128AB,22F,P40152,BIG PLAID NAVY,S,Style_1127,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU976C3FE7,EAN976C3FE7,22F,P60146,BIG PLAID PINK,S,Style_1128,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_045,Sous-classe_045
SKU97B3EC3E,EAN97B3EC3E,22F,P10168,FLORAL PAINTING,L,Style_1129,Catégorie_007,Catégorie_007,Sous-catégorie_006,Sous-catégorie_006,Sous-classe_037,Sous-classe_037
SKU56C37A05,EAN56C37A05,22F,P10165,BUNNY SCARF,L,Style_1130,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKU49CAC59D,EAN49CAC59D,22F,P40151,MARITIME BLUE WORDING,XL,Style_1131,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKU07469706,EAN07469706,22F,P60145,DOG SWEATER,M,Style_1132,Catégorie_007,Catégorie_007,Sous-catégorie_015,Sous-catégorie_015,Sous-classe_022,Sous-classe_022
SKUB4B7DC0A,EANB4B7DC0A,22F,P40145,BIG PLAID BLUE,M,Style_1133,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_013,Sous-classe_013
SKU7ECB12DB,EAN7ECB12DB,22F,P40145,BIG PLAID BLUE,L,Style_1134,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_013,Sous-classe_013
SKUD02C98EB,EAND02C98EB,22F,P40152,BIG PLAID NAVY,M,Style_1135,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_013,Sous-classe_013
SKUEFBA78A2,EANEFBA78A2,22F,P60146,BIG PLAID PINK,XL,Style_1136,Catégorie_007,Catégorie_007,Sous-catégorie_011,Sous-catégorie_011,Sous-classe_013,Sous-classe_013
SKU11CFF092,EAN11CFF092,22F,40099,MARITIME BLUE,M,Style_1137,Catégorie_007,Catégorie_007,Sous-catégorie_028,Sous-catégorie_028,Sous-classe_044,Sous-classe_044
SKU064B1B67,EAN064B1B67,22F,60117,PEACHY KHEEN,M,Style_1138,Catégorie_007,Catégorie_007,Sous-catégorie_028,Sous-catégorie_028,Sous-classe_044,Sous-classe_044
SKU21CFE0A5,EAN21CFE0A5,22F,00001,Black Beauty,S,Style_1139,Catégorie_005,Catégorie_005,Sous-catégorie_005,Sous-catégorie_005,Sous-classe_037,Sous-classe_037
SKU71E1F7E2,EAN71E1F7E2,22F,00001,Black Beauty,XL,Style_1140,Catégorie_005,Catégorie_005,Sous-catégorie_005,Sous-catégorie_005,Sous-classe_037,Sous-classe_037
SKU7FC2A793,EAN7FC2A793,22F,50049,QUAIL,S,Style_1141,Catégorie_005,Catégorie_005,Sous-catégorie_005,Sous-catégorie_005,Sous-classe_037,Sous-classe_037
SKU203200A2,EAN203200A2,22F,50049,QUAIL,M,Style_1142,Catégorie_005,Catégorie_005,Sous-catégorie_005,Sous-catégorie_005,Sous-classe_037,Sous-classe_037
SKU14A722E6,EAN14A722E6,22F,00001,Black Beauty,L,Style_1143,Catégorie_005,Catégorie_005,Sous-catégorie_013,Sous-catégorie_013,Sous-classe_022,Sous-classe_022
SKU71048AAA,EAN71048AAA,22F,00001,Black Beauty,XL,Style_1144,Catégorie_005,Catégorie_005,Sous-catégorie_013,Sous-catégorie_013,Sous-classe_022,Sous-classe_022
SKUE4F35FF9,EANE4F35FF9,22F,50049,QUAIL,M,Style_1145,Catégorie_005,Catégorie_005,Sous-catégorie_013,Sous-catégorie_013,Sous-classe_022,Sous-classe_022
SKU4BF7B261,EAN4BF7B261,22F,60120,RHODODENDRON,L,Style_1146,Catégorie_004,Catégorie_004,Sous-catégorie_032,Sous-catégorie_032,Sous-classe_034,Sous-classe_034
SKUE9A5EBAF,EANE9A5EBAF,22F,P60140,FALL SCARF,M,Style_1147,Catégorie_004,Catégorie_004,Sous-catégorie_032,Sous-catégorie_032,Sous-classe_013,Sous-classe_013
SKU0CA3F44F,EAN0CA3F44F,22F,P60140,FALL SCARF,M,Style_1148,Catégorie_004,Catégorie_004,Sous-catégorie_004,Sous-catégorie_004,Sous-classe_037,Sous-classe_037
SKU28E0CB38,EAN28E0CB38,22F,P60140,FALL SCARF,XXL,Style_1149,Catégorie_004,Catégorie_004,Sous-catégorie_004,Sous-catégorie_004,Sous-classe_037,Sous-classe_037
SKUFD9E4E5B,EANFD9E4E5B,22F,60120,RHODODENDRON,S,Style_1150,Catégorie_004,Catégorie_004,Sous-catégorie_004,Sous-catégorie_004,Sous-classe_037,Sous-classe_037
SKUBD6E7A2F,EANBD6E7A2F,22F,60120,RHODODENDRON,L,Style_1151,Catégorie_004,Catégorie_004,Sous-catégorie_004,Sous-catégorie_004,Sous-classe_037,Sous-classe_037
SKU22F90C0C,EAN22F90C0C,22F,60120,RHODODENDRON,S,Style_1152,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_022,Sous-classe_022
SKU1C0812A0,EAN1C0812A0,22F,60120,RHODODENDRON,XL,Style_1153,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_022,Sous-classe_022
SKUC5448E6C,EANC5448E6C,22F,P60140,FALL SCARF,L,Style_1154,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_022,Sous-classe_022
SKU31A04008,EAN31A04008,22F,P60140,FALL SCARF,XL,Style_1155,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_022,Sous-classe_022
SKU3D801AC9,EAN3D801AC9,22F,00001,Black Beauty,L,Style_1156,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKU2CBBAD5A,EAN2CBBAD5A,22F,00001,Black Beauty,XL,Style_1157,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKU77E3C47E,EAN77E3C47E,22F,40134,DEEP DIVE,L,Style_1158,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKU149B699C,EAN149B699C,22F,40134,DEEP DIVE,XL,Style_1159,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_030,Sous-classe_030
SKUF3A33F58,EANF3A33F58,22F,00001,Black Beauty,M,Style_1160,Catégorie_004,Catégorie_004,Sous-catégorie_009,Sous-catégorie_009,Sous-classe_030,Sous-classe_030
SKU93AF4CF8,EAN93AF4CF8,22F,00001,Black Beauty,L,Style_1161,Catégorie_004,Catégorie_004,Sous-catégorie_009,Sous-catégorie_009,Sous-classe_030,Sous-classe_030
SKU05BE000A,EAN05BE000A,22F,40134,DEEP DIVE,M,Style_1162,Catégorie_004,Catégorie_004,Sous-catégorie_009,Sous-catégorie_009,Sous-classe_030,Sous-classe_030
SKUE452173E,EANE452173E,22F,40134,DEEP DIVE,XL,Style_1163,Catégorie_004,Catégorie_004,Sous-catégorie_009,Sous-catégorie_009,Sous-classe_030,Sous-classe_030
SKU9662210B,EAN9662210B,22F,00001,Black Beauty,XS,Style_1164,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_048,Sous-classe_048
SKUF092D58A,EANF092D58A,22F,00001,Black Beauty,XL,Style_1165,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_048,Sous-classe_048
SKU874C931F,EAN874C931F,22F,40134,DEEP DIVE,XS,Style_1166,Catégorie_004,Catégorie_004,Sous-catégorie_014,Sous-catégorie_014,Sous-classe_048,Sous-classe_048
SKU931F4EDC,EAN931F4EDC,22F,60120,RHODODENDRON,S,Style_1167,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU62B45254,EAN62B45254,22F,60120,RHODODENDRON,M,Style_1168,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUFEEB795E,EANFEEB795E,22F,60120,RHODODENDRON,L,Style_1169,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUDF00AB0D,EANDF00AB0D,22F,P40157,BLUE MULTI STRIPE,S,Style_1170,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUA7D219D8,EANA7D219D8,22F,P40158,NAVY SMALL FLORAL MOTIF,XS,Style_1171,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU89CC6295,EAN89CC6295,22F,P40158,NAVY SMALL FLORAL MOTIF,S,Style_1172,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU86CFBF28,EAN86CFBF28,22F,P60153,ROSE TAN OUTLINE FOLIAGE,S,Style_1173,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU4F3EA8F2,EAN4F3EA8F2,22F,P60153,ROSE TAN OUTLINE FOLIAGE,L,Style_1174,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUA0777E6C,EANA0777E6C,22F,60120,RHODODENDRON,S,Style_1175,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU133EA18B,EAN133EA18B,22F,60120,RHODODENDRON,M,Style_1176,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKUD0FC789E,EAND0FC789E,22F,P40157,BLUE MULTI STRIPE,M,Style_1177,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU00C922F0,EAN00C922F0,22F,60120,RHODODENDRON,M,Style_1178,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKUB6C52EA5,EANB6C52EA5,22F,P40158,NAVY SMALL FLORAL MOTIF,M,Style_1179,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU7BD5C52C,EAN7BD5C52C,22F,60120,RHODODENDRON,S,Style_1180,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU052C55DB,EAN052C55DB,22F,60120,RHODODENDRON,M,Style_1181,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU65479024,EAN65479024,22F,60120,RHODODENDRON,L,Style_1182,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU0585C58D,EAN0585C58D,22F,P40157,BLUE MULTI STRIPE,L,Style_1183,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU43623CE0,EAN43623CE0,22F,00001,Black Beauty,S,Style_1184,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKUECBBD5B5,EANECBBD5B5,22F,P40154,OUTLINE FOLIAGE,L,Style_1185,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKUA4859517,EANA4859517,22F,00007,Comfy Grey Mix,S,Style_1186,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUCA7FF685,EANCA7FF685,22F,P40154,OUTLINE FOLIAGE,S,Style_1187,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU76838D13,EAN76838D13,22F,P40154,OUTLINE FOLIAGE,L,Style_1188,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU50623CEE,EAN50623CEE,22F,00007,Comfy Grey Mix,L,Style_1189,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU3E3D96DD,EAN3E3D96DD,22F,00007,Comfy Grey Mix,XL,Style_1190,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUE039E29C,EANE039E29C,22F,P40154,OUTLINE FOLIAGE,L,Style_1191,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU3EC6C8A9,EAN3EC6C8A9,22F,40120,SLATE,M,Style_1192,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUC912D7DA,EANC912D7DA,22F,60011,Mauve Chalk,M,Style_1193,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUED8A9013,EANED8A9013,22F,60033,BEET RED,S,Style_1194,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU1062F74B,EAN1062F74B,22F,40120,SLATE,S,Style_1195,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUE7C946AA,EANE7C946AA,22F,50042,PURPLE SAGE,L,Style_1196,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU6DD4A096,EAN6DD4A096,22F,60011,Mauve Chalk,M,Style_1197,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKUEEAF4A43,EANEEAF4A43,22F,60011,Mauve Chalk,L,Style_1198,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_026,Sous-classe_026
SKU30590F79,EAN30590F79,22F,40120,SLATE,L,Style_1199,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKUC4162E80,EANC4162E80,22F,40120,SLATE,XXL,Style_1200,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU552A9741,EAN552A9741,22F,50042,PURPLE SAGE,XXL,Style_1201,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKUCD0B5F90,EANCD0B5F90,22F,60011,Mauve Chalk,S,Style_1202,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU903F2515,EAN903F2515,22F,60011,Mauve Chalk,M,Style_1203,Catégorie_006,Catégorie_006,Sous-catégorie_007,Sous-catégorie_007,Sous-classe_029,Sous-classe_029
SKU4C4735EE,EAN4C4735EE,22F,P40141,BLEU MULTI  FLORAL EMBROID,38DD,Style_1204,Catégorie_003,Catégorie_003,Sous-catégorie_035,Sous-catégorie_035,Sous-classe_051,Sous-classe_051
SKU1FA08E09,EAN1FA08E09,22F,40133,STORMY SEA,34D,Style_1205,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKUC1F34D47,EANC1F34D47,22F,P60142,ROSE MULTI  FLORAL EMBROID,36B,Style_1206,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKUADF0D615,EANADF0D615,22F,P60142,ROSE MULTI  FLORAL EMBROID,38C,Style_1207,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU7F894324,EAN7F894324,22F,P60142,ROSE MULTI  FLORAL EMBROID,34DD,Style_1208,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKUFC0DE4FD,EANFC0DE4FD,22F,P40141,BLEU MULTI  FLORAL EMBROID,34D,Style_1209,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU0C2DB2D6,EAN0C2DB2D6,22F,P40141,BLEU MULTI  FLORAL EMBROID,34DD,Style_1210,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU659B88E2,EAN659B88E2,22F,P60142,ROSE MULTI  FLORAL EMBROID,36C,Style_1211,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKUC9BF18BF,EANC9BF18BF,22F,P60142,ROSE MULTI  FLORAL EMBROID,40C,Style_1212,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU82D4C758,EAN82D4C758,22F,P60142,ROSE MULTI  FLORAL EMBROID,36D,Style_1213,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU5CAE1BB3,EAN5CAE1BB3,22F,P60142,ROSE MULTI  FLORAL EMBROID,40DD,Style_1214,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU9F961B4E,EAN9F961B4E,22F,P40142,BLUE FLORAL,36B,Style_1215,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU00B791DA,EAN00B791DA,22F,P40142,BLUE FLORAL,36C,Style_1216,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU4CA38DDD,EAN4CA38DDD,22F,P40142,BLUE FLORAL,40C,Style_1217,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_052,Sous-classe_052
SKU7AA9CC4F,EAN7AA9CC4F,22F,P40142,BLUE FLORAL,38B,Style_1218,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKUB8E74A2D,EANB8E74A2D,22F,P40142,BLUE FLORAL,38C,Style_1219,Catégorie_003,Catégorie_003,Sous-catégorie_016,Sous-catégorie_016,Sous-classe_051,Sous-classe_051
SKU63D0285D,EAN63D0285D,22F,P40141,BLEU MULTI  FLORAL EMBROID,34B,Style_1220,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_051,Sous-classe_051
SKU0F183857,EAN0F183857,22F,P40141,BLEU MULTI  FLORAL EMBROID,38C,Style_1221,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_051,Sous-classe_051
SKU0C854718,EAN0C854718,22F,P60142,ROSE MULTI  FLORAL EMBROID,36C,Style_1222,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_051,Sous-classe_051
SKUC71AD287,EANC71AD287,22F,P40142,BLUE FLORAL,38B,Style_1223,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKU7BA6DD6A,EAN7BA6DD6A,22F,P40142,BLUE FLORAL,38DD,Style_1224,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_052,Sous-classe_052
SKU3E39ADCE,EAN3E39ADCE,22F,P40141,BLEU MULTI  FLORAL EMBROID,XL,Style_1225,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKU95518825,EAN95518825,22F,P60142,ROSE MULTI  FLORAL EMBROID,M,Style_1226,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKUDB54C0D9,EANDB54C0D9,22F,P60142,ROSE MULTI  FLORAL EMBROID,L,Style_1227,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKU97CBF7A1,EAN97CBF7A1,22F,P60142,ROSE MULTI  FLORAL EMBROID,XL,Style_1228,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKU18914949,EAN18914949,22F,40133,STORMY SEA,S,Style_1229,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKU7ADD3EAD,EAN7ADD3EAD,22F,40133,STORMY SEA,M,Style_1230,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_029,Sous-classe_029
SKU3C357D7B,EAN3C357D7B,22F,P60143,RHODODENDRON FLORAL,34A,Style_1231,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_051,Sous-classe_051
SKU97E965F2,EAN97E965F2,22F,P60143,RHODODENDRON FLORAL,34B,Style_1232,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_051,Sous-classe_051
SKU37ABEAD3,EAN37ABEAD3,22F,P60143,RHODODENDRON FLORAL,34D,Style_1233,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_051,Sous-classe_051
SKUE29EEF03,EANE29EEF03,22F,P60143,RHODODENDRON FLORAL,36D,Style_1234,Catégorie_003,Catégorie_003,Sous-catégorie_025,Sous-catégorie_025,Sous-classe_051,Sous-classe_051
SKU767610F2,EAN767610F2,22F,P40142,BLUE FLORAL,S,Style_1235,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUFE27341C,EANFE27341C,22F,P40142,BLUE FLORAL,M,Style_1236,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKU0011E8FA,EAN0011E8FA,22F,P40142,BLUE FLORAL,L,Style_1237,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKU24DF4410,EAN24DF4410,22F,P40142,BLUE FLORAL,XL,Style_1238,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUCE586814,EANCE586814,22F,P60143,RHODODENDRON FLORAL,M,Style_1239,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUF501941C,EANF501941C,22F,P60143,RHODODENDRON FLORAL,L,Style_1240,Catégorie_006,Catégorie_006,Sous-catégorie_017,Sous-catégorie_017,Sous-classe_026,Sous-classe_026
SKUAAFBD9B1,EANAAFBD9B1,22F,P40149,MARITIME BLUE PLAID,M,Style_1241,Catégorie_007,Catégorie_007,Sous-catégorie_028,Sous-catégorie_028,Sous-classe_010,Sous-classe_010
SKU498E696C,EAN498E696C,22F,40099,MARITIME BLUE,L,Style_1242,Catégorie_005,Catégorie_005,Sous-catégorie_033,Sous-catégorie_033,Sous-classe_034,Sous-classe_034
SKU8E570985,EAN8E570985,22F,40099,MARITIME BLUE,XL,Style_1243,Catégorie_005,Catégorie_005,Sous-catégorie_033,Sous-catégorie_033,Sous-classe_034,Sous-classe_034
SKUE7184FF9,EANE7184FF9,22F,40099,MARITIME BLUE,M,Style_1244,Catégorie_005,Catégorie_005,Sous-catégorie_005,Sous-catégorie_005,Sous-classe_045,Sous-classe_045
